pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
25cbd9ba3956a2a1ce22690844bde580,control_nodoc,V0r,pre,1,True,successful,"The abstract explicitly says the results corroborate prior research on first-year students’ limited understanding, supporting the target finding rather than contradicting it.","Results corroborate prior research that first-year undergraduate students hold limited understanding of academic misconduct in its premises, patterns, and processes.",abstract,completed,,@locquiao2020,True,,27818
e1c427b9327075d20751a895d43b8979,control_nodoc,V0,pre,1,True,successful,"The authors explicitly say their findings align with the original, despite reporting differences in some other measures.","Our findings align with the original study, showing comparable System Usability Scale (SUS) scores and perceived usability across regions.",abstract,completed,,@dzgn2022b,True,,26563
e1c427b9327075d20751a895d43b8979,control_nodoc,V1,pre,1,True,successful,"The authors explicitly say their findings align with the original, so the reported differences in other measures do not overturn their overall positive verdict.","Our findings align with the original study, showing comparable System Usability Scale (SUS) scores and perceived usability across regions.",abstract,completed,,@dzgn2022b,True,,28130
e1c427b9327075d20751a895d43b8979,control_nodoc,V1b,pre,1,True,successful,"The authors explicitly say the findings align with the original, which is the overall verdict despite reporting differences in success rate and perceived security.","Our findings align with the original study, showing comparable System Usability Scale (SUS) scores and perceived usability across regions.",abstract,completed,,@dzgn2022b,True,,27865
e1c427b9327075d20751a895d43b8979,control_nodoc,V0r,pre,1,True,successful,"The authors explicitly say their findings align with the original, which is an overall successful verdict despite differences in some measures.","Our findings align with the original study, showing comparable System Usability Scale (SUS) scores and perceived usability across regions.",abstract,completed,,@dzgn2022b,True,,26564
1e3865e2054817951b78578e1d86b5c3,control_nodoc,V0,pre,1,True,successful,"The authors explicitly describe their work as replicating Nixon's framework, rather than merely citing it as background.","This study makes two key contributions: First, it replicates Nixon's (2020) framework by expanding the generalizability of error-driven learning across different speech contrasts.",abstract,completed,,,False,,20455
1e3865e2054817951b78578e1d86b5c3,control_nodoc,V1,pre,1,True,successful,The reported result supports the paper’s stated re-test of Nixon’s error-driven learning framework by finding that surprisal facilitates learning.,"Results show that surprisal, particularly in low-frequency items, facilitates learning in the discriminative condition.",abstract,completed,,,False,,22022
1e3865e2054817951b78578e1d86b5c3,control_nodoc,V1b,pre,1,True,successful,"The abstract identifies the study as a replication of Nixon's error-driven learning framework and reports that surprisal facilitates learning, supporting the finding being re-tested.","This study makes two key contributions: First, it replicates Nixon's (2020) framework by expanding the generalizability of error-driven learning across different speech contrasts. Second, it includes a methodological extension by incorporating eye-tracking to operationalize surprisal, providing real-time insights into cognitive processes during training. Results show that surprisal, particularly in low-frequency items, facilitates learning in the discriminative condition.",abstract,completed,,,False,,21757
1e3865e2054817951b78578e1d86b5c3,control_nodoc,V0r,pre,1,True,successful,"The authors explicitly describe the work as replicating Nixon's framework, and report that surprisal facilitates learning.","First, it replicates Nixon's (2020) framework by expanding the generalizability of error-driven learning across different speech contrasts.",abstract,completed,,,False,,20456
5428bbb4720b00ffcc6b50aa235ab1b8,control_nodoc,V0,pre,1,True,successful,"The authors explicitly say their confirmatory factor analysis largely confirmed the original factor analysis, so the result is successful despite the qualification.",Results from the CFA largely confirmed de Bruin et al.'s (2011) original factor analysis.,abstract,completed,,@bruin2011,True,,24802
5428bbb4720b00ffcc6b50aa235ab1b8,control_nodoc,V1,pre,1,True,successful,"The authors explicitly say their CFA largely confirmed the original factor analysis, indicating support rather than failure.",Results from the CFA largely confirmed de Bruin et al.'s (2011) original factor analysis.,abstract,completed,,@bruin2011,True,,26369
5428bbb4720b00ffcc6b50aa235ab1b8,control_nodoc,V1b,pre,1,True,successful,The authors explicitly say their confirmatory factor analysis largely confirmed the original factor analysis.,Results from the CFA largely confirmed de Bruin et al.'s (2011) original factor analysis.,abstract,completed,,@bruin2011,True,,26104
5428bbb4720b00ffcc6b50aa235ab1b8,control_nodoc,V0r,pre,1,True,successful,The authors explicitly say their confirmatory factor analysis largely confirmed the original factor analysis.,Results from the CFA largely confirmed de Bruin et al.'s (2011) original factor analysis.,abstract,completed,,@bruin2011,True,,24803
3631f8f9e3733f5eef3930cb1b02477f,control_nodoc,V0,pre,1,True,successful,"The authors explicitly say their systematic-reversal findings are remarkably similar to the original study, indicating that its finding was supported.",I observed that my findings for systematic reversals are remarkably similar to the original study.,abstract,completed,,,False,,19842
3631f8f9e3733f5eef3930cb1b02477f,control_nodoc,V1,pre,1,True,successful,"The author explicitly says the replication findings were remarkably similar to the original study, indicating that its finding was supported.",I observed that my findings for systematic reversals are remarkably similar to the original study.,abstract,completed,,,False,,21409
3631f8f9e3733f5eef3930cb1b02477f,control_nodoc,V1b,pre,1,True,successful,"The authors explicitly describe their findings as remarkably similar to the original, indicating that the re-tested finding was supported.",I observed that my findings for systematic reversals are remarkably similar to the original study.,abstract,completed,,,False,,21144
3631f8f9e3733f5eef3930cb1b02477f,control_nodoc,V0r,pre,1,True,successful,"The author explicitly says the replication findings were remarkably similar to the original, indicating support rather than failure.",I observed that my findings for systematic reversals are remarkably similar to the original study.,abstract,completed,,,False,,19843
2f190b80514d2d2bdf7389c74f0b5a4f,control_nodoc,V0,pre,3,True,cannot_be_determined,The abstract reports improved compliance overall but does not state Bishop et al.'s original finding or compare this result with it.,,,completed,,@bishop2013,True,,22614
2f190b80514d2d2bdf7389c74f0b5a4f,control_nodoc,V1,pre,3,True,cannot_be_determined,The abstract reports improved compliance but does not identify the Bishop et al. finding being re-tested or compare the result with that finding.,,,completed,,@bishop2013,True,,24181
